id,predicted_price
626059317,274422.7022436612
3374500520,243843.09394373582
7228501903,270279.60127742414
4019300051,429369.3584064824
4232902615,456060.6165335542
3546000090,194770.0543888918
8127700215,702048.042330707
3438501100,290145.62675750593
1769600066,696996.5893215609
8146100610,479081.4871512647
3052700695,462676.2050832326
7954310210,471059.8644581423
3761700053,1920287.2705409506
1320069179,332558.5331919913
1331900410,588680.176968299
7303100210,290773.8520224864
2464400285,371392.1120369311
6163901150,305699.46851833636
8955800045,246683.59047875044
2314300200,308677.95885903214
9528104360,304044.08268662833
4177100005,461710.8016026305
8856960260,259998.80592645227
1828001220,477469.0936653927
3066400710,552311.8681606287
624110610,758720.4511906209
4040800260,306859.6340885432
5019500215,424635.81381745124
2481630180,885295.9650848793
7203170190,557633.1790703697
510001280,808603.0949567144
9430110120,637729.4348611676
1565950030,253696.491200251
9828202255,657410.1525565205
3878900270,334158.0338060874
8091600080,177090.5029886502
1112000035,245937.34095006902
2228900270,264446.36963633995
6648701740,221651.60226223868
1245003740,650415.2925886092
2174503441,543997.5572043423
7708250010,263009.57855713135
6072300110,450666.4688784995
2329800140,206852.49882520185
1494300040,408009.99130895187
3832050130,252396.67958878513
7203100730,642016.7708034245
7199330170,396808.6327281047
7785000220,626044.6312952163
1250201175,327887.94065975514
4054500180,798379.2871246177
7905200061,391373.31444164214
3751604895,124740.01256483725
5220300140,283150.88212375453
3323059027,244400.98888460454
8651611980,705866.8926515746
8673400190,403464.4994263694
1668500100,594949.6606180709
1023059365,466082.3534418256
3308030060,255505.59079117497
4232400860,692135.8024755393
2144800615,189568.91062495916
1568100920,1620854.326317391
9406510040,356042.10746616236
2923049421,286526.3803027691
1051000040,1284051.1794661605
2077700042,541940.0687817083
9423800030,195246.4607402927
9818700455,527813.6961783707
7133300675,281446.9036072529
4113800550,506694.7460706411
5553300375,1437354.366904406
2025701530,230796.2804323837
7942601155,345174.97272988554
7524300020,218666.01893007546
2520069100,244850.62135480045
5412300410,164404.68738605568
7504110760,606780.8386918884
2594200350,390133.03823662415
2722059013,200272.8898464946
8078430480,461985.0358775711
1423069162,417321.1722064211
8856001090,127061.63051291482
7000100631,626443.0396878956
4222200280,166672.42788366418
7971300050,499439.55377210694
2009001600,194814.20025179733
6619910140,539722.8410460845
2877100985,421155.4787078901
1196000007,269579.0988341735
1330850130,627586.5592521572
6664900410,211875.51588812954
1231001110,293816.3641018696
9235900030,226443.44143475234
9407101840,224966.98577633887
9523103001,352959.50737020915
2149800278,277448.3390925002
7234601198,552299.5138619192
9476700035,310858.7761258125
9297301065,471494.97355607944
518500700,632812.314674674
7843500090,237298.9215499485
6056110780,237069.98406130637
2345700260,265236.86719727167
3509600070,182784.3250265633
1431700280,280260.44322528056
1623049174,200152.67908720564
3024089049,288542.3420920202
7853340450,324034.1982899455
7732410360,644997.7674935719
1446800995,249544.85727860418
2946000285,190457.00782281178
425079100,350551.7063893928
3876313040,372183.2169996692
1762600260,1004108.1123162895
1925069121,986004.5667474632
7443000480,631659.620549612
7820000015,305464.46649047086
4027701253,454081.4039687508
2826049165,321121.8867677148
5426300060,782680.718882151
1278000210,115359.11830685867
923000270,337270.86728751863
7657600005,192943.32500071355
3024079057,297256.7081514294
3276180020,249676.52840987517
7304300760,238358.2876693337
3908100020,533611.0434408438
8835400805,504822.5498253032
4051150070,176974.81210647183
3904930530,368786.8603957533
6163900971,346229.7330745136
7942600310,319358.8817168359
4365700330,265699.9422618901
423059207,253353.53509006096
3992700265,318861.9107601029
7177300090,381729.03317183466
2540820010,623848.073648186
5700002510,860892.4673896835
5201000030,455163.91511664033
7631800015,2426715.687048185
2922702965,580196.550836307
1525059198,849974.0661152971
1245003160,680748.3189068112
3810000455,259037.14012290738
7855600080,514651.01033310976
5701500030,1133934.315515643
7504020400,505298.3164285163
1402600570,257037.52089365007
7575610760,223866.59127174728
8731990370,271999.6523744638
5021900090,759486.0590262134
290000075,407759.7891219566
2841500010,352006.3491282318
3955900830,343667.86152639147
7852110140,439257.47441680904
1311400350,191421.2198170481
7773800015,474617.69943615934
4123400320,420074.2481263796
2725069157,734756.5609066796
666000143,629070.9374303073
5101408678,456819.923740215
6371000026,283227.8809002843
2024059084,662195.990864425
7283900036,293979.9460494212
8881900230,563421.4984965539
3959400135,308712.0316305058
7696610270,177817.2603779965
1689400150,732414.6271034854
5103900015,326418.0949483246
1441000350,359470.56454676413
5101408735,294796.178566529
3126059027,1830806.5288633935
2320069014,475162.2214517674
9541600015,597479.5275632265
8682320420,593235.4545196592
1562200090,528694.9644041172
3395070980,400526.30066055537
7349600230,195655.86258595507
522049122,214948.69338820362
869700060,213437.58611825798
811000055,1274456.6286459616
1221059176,377118.8940110181
1523059103,435106.917778877
2025760210,520036.0876963154
9218400088,249980.0308440945
8682292020,419752.04085587413
2623089135,304009.3012681258
3758900259,1117808.8509039087
524069049,549566.6523970427
3121500150,629649.9742982516
5581400080,651110.1086779389
8087800020,370244.00220501714
4070700290,677671.2721681646
3296000170,487245.77758695383
9238500040,411026.9177837094
2744600040,296460.7164677831
6813600380,661037.8084093814
6140100150,390990.28156183416
2201500555,366802.15768604726
2600110250,561908.2530007273
4337000275,139126.09803700887
1186000150,486885.759553915
1972201963,413149.1992792217
1105000745,283026.90650125494
2887700560,514794.1160845083
4039700080,593721.3460471028
522049104,202533.91162536838
4202400078,206156.1307332305
7520000695,165688.2760696043
7714000310,326343.88668444793
4319200060,618895.4751040224
8624700015,530235.7452784423
5104520610,256821.7427588335
2354300845,246699.29348678462
3824100291,394745.5771793991
6151800612,224734.0606571659
5454200080,911845.7007563434
6413600290,281063.8990030671
2131200065,246606.49433468966
1459920010,242993.15740906677
50300090,323141.7315481696
2326300090,603475.8403858973
7714000070,326267.76504974894
3630180500,883348.411941337
1727850340,867936.5033361495
8691430330,916230.1721655093
2310030390,220472.44609267355
5561400610,395224.133011972
7010701016,417031.6771862339
7883605915,168990.66642216907
1282300995,278242.2819734168
4040700310,380581.3389770348
3353400435,202313.32652381077
2143701015,352554.1736936661
255450020,330169.3863068976
1020069017,373525.902775431
4038200120,378195.5609353244
9284801100,217557.93649598002
1965200075,519317.8565866273
847100047,483720.12291953125
4038700720,437221.672488276
6815100085,788878.190259782
2508000020,293413.827307299
255520180,539237.7209178162
6822100750,610639.9638216363
869700050,282408.73203708726
1775801405,530461.815922458
6600400090,157402.627712926
7202330270,370221.3197183603
1683400165,645442.3168665951
2625069070,817229.5439448196
7625702440,370137.0194314376
3388000640,184103.4673945697
1899400365,286750.6092169986
6899990200,598108.9641398994
5569700020,711702.5814308872
986000045,190858.23284654666
3293700221,248122.1114008101
3764800250,283125.89909458725
2291400566,289281.10537149874
4219401236,1220561.616668
4239400840,129300.21774040922
7211400990,181700.02427046775
7696500280,155465.41606693907
7215721070,433279.9439732176
3204850140,299399.1606062509
4322200220,544662.748218714
2566300100,913557.8857854104
1944900090,361829.97322045907
6648500390,215695.2471911951
7385300020,601752.0921380143
1704900135,301035.87163773796
2877100655,607668.0455562533
2726079098,531486.0404764302
7625703800,447119.7098074893
318300040,386575.24263502983
7922800190,411750.6725376332
2023049361,144714.9208112411
8946400210,384036.3386555841
6071600450,469129.2399262528
4343800100,335078.2977680696
1443300140,271277.15444061504
1024039001,793769.8777754542
2767704860,563984.7642963417
7234600851,553778.8884387511
644200065,765947.6180602475
7784400035,654836.7939649781
3826000560,169691.51014256867
9272202260,254639.8726000502
263000253,397735.34969266853
3621059043,446535.99349215406
240000130,338419.56029029377
1352300120,171223.00953914158
7849200861,225628.454038799
2487700130,462354.6086446247
1796100140,203088.92432098463
7234601221,422032.97920129244
8651710190,397173.0567089062
2916200091,479793.02984611865
1232000915,446964.5570068016
1545801970,237297.3369576636
3211200420,295723.521492799
7686204675,158396.4701931584
3141600210,173225.38969690952
3959401284,409966.4290821243
2113700825,230523.6415186699
3876000710,343476.8053091892
522069022,467033.96557381673
3214200070,366166.0664039015
1221039156,237495.24662063632
259600790,377076.56799290667
785000040,406987.9698452786
8138870470,471832.3161099669
2596300035,253198.85842899256
540100057,1494924.6273539825
3073500045,463488.4020685379
5363200266,378991.496133823
8682261650,457488.67846152885
3224510080,699566.1896550423
3211270160,354295.45114453504
9269200520,198391.74127463615
293810190,401774.1612469276
4197400043,293223.36405103677
3026079031,255896.17741917953
5332200405,897319.8217471193
2473411210,248707.37673558225
9268200315,522851.01999274676
8123500050,517550.23944980896
3221069091,442300.3948648205
2485000165,556716.941077622
4058800215,497282.25004708744
1926059039,757903.0578970717
2533300680,813968.3249657617
3343903640,309771.96920293296
5700003705,972394.686763815
2023049372,322356.74707988976
4058800830,451412.28937521216
3333002302,353684.1027091142
2944500340,249387.19198636524
1982200790,447580.3919285718
8929000270,416474.6323203071
8122101440,228081.1689791722
7525530470,659878.0162819731
9332800020,537549.6892989943
3878900525,175873.10218891245
5420300210,212279.80788509693
9232900165,293248.6621447102
6414100026,335247.4249106387
3013300660,732900.7574126031
7954300120,483054.1918283323
1081200360,273177.95527253224
2877102345,404973.64019114734
2202500255,419336.06854664814
7984400050,160968.82951890398
9558020380,382285.95985764754
7812801850,184962.02827484882
8944460020,318107.84681619226
2306400040,469413.30953288986
8649400410,214354.24580381808
7889602020,200840.36436292127
2041000025,415898.11989910196
871001484,575630.7193370687
2767602141,446539.3217034155
3630180470,715997.5396424775
2769602140,371795.81318995275
2473250280,248531.8174855962
5422560660,424561.1576386249
3756600240,316981.5923132802
8651600160,765330.8641793474
7202300540,683432.4630150222
8961950250,339894.7249820055
3303000130,361694.1565124353
798000062,227294.55286678695
1695900150,774722.080620043
1604730150,482576.7241167463
4136930310,294807.5863466485
8835401250,1100904.3196493883
8665900328,385846.60000166117
9262800255,241423.5497677647
1853080570,719297.1449465841
5556300114,734561.120300925
9517200290,365377.9765026396
4037200295,444083.5714879601
7417100123,313808.82814227405
2620069077,185633.0780089441
7922720040,544082.3527957436
558100090,434518.7912747167
257000037,227578.7735614595
3319500385,382694.98027246085
9297301520,360871.0812481663
3580900090,305857.09563598374
1321039076,159135.94483981933
7227801581,276227.01009575854
9407001620,259444.73749975036
2130400150,278383.1174983165
2312400200,216738.62965717743
4046700210,306755.9466331941
1193000480,734043.1898370927
1492800296,440493.6084731795
3013300017,435115.4937907001
3630240140,498947.69170741446
1049010390,294316.0384097254
9320900420,136977.04345022846
4315700060,309338.85039318935
2591010290,289635.36489768967
323089085,640852.7477867714
6600400270,178620.9398899144
2919701105,429633.3572254543
7202360670,726397.8757519169
8927600100,748960.6100395259
3211700045,521744.7375627714
4027701326,377443.58645875973
1601600195,218051.42906992597
7853280350,630691.4331899803
3629970130,618736.9959141153
7203120020,592826.9960927342
9542900190,310124.0700155243
8035350120,424393.810634177
1238501184,971294.3457498888
251200240,424848.56736318144
8945300200,166585.91893827374
2162000160,907624.5471125785
5466310060,137929.4599492884
1239400064,751225.9587632997
5205000020,261788.3999198682
1720800305,479573.91580598295
7280300375,462578.38465263945
2095800400,387127.9267116062
7852010950,426512.614761111
1428001160,504801.3772775999
9528104910,683037.6028123074
8644210470,726601.4263695845
7923300310,493262.4792129315
254000100,533813.0023418005
1931300688,400217.52174108574
7007700030,390396.2995873599
422049178,186174.82600004986
422069067,405766.70571888797
2923049393,332482.6583978356
930000305,418689.84867442504
2461900448,411990.9400958841
2610100020,216325.9586844339
2895550050,212979.58256571676
7701700040,273618.96848144603
2460900020,425163.9580952666
9827700105,469454.4814909695
1005000240,236243.38076763932
7200001254,431544.187927028
866400040,510099.993280834
305000170,539862.5895724414
2260800110,749300.0209691839
3442000127,658840.5343249263
5253300437,413904.0629049659
7576700150,864305.6159471748
5469501410,387564.3195603562
5104531120,680667.1641298478
723049434,311050.1925405326
622069006,954572.1465999766
2517101200,269688.2615002704
8159620160,194941.21649778355
5561300640,377394.0699191161
3317010130,201188.11186491145
4364200250,364560.53740474035
8732300060,704906.0851501321
5603700025,638376.091812817
3585900190,974743.6750254112
3996900575,230983.91616532404
8731801260,199268.8348733953
3810000860,234976.6343338557
5700003585,1512286.8965869374
6332000050,475456.3996695082
9286100250,388634.53107275185
9471201110,840514.6723887497
9290800050,477278.9047887872
7300200400,515098.45219811786
526069024,831206.8924086448
1454600156,741494.8709860203
3904980360,435972.0238156107
2626119062,204098.7013405019
8651730290,362401.70103998715
7611200195,606837.2552270811
1919800260,540263.5079470502
6632900354,243925.83603679534
3972900195,291469.04597291973
5151600170,238271.79031001357
7016000440,398458.147668252
871000435,646098.0883612379
9578060540,443325.7556228287
2332700060,664332.5941382764
766000240,216016.78484966047
4363700200,271398.6303608776
7100000250,336027.34886757634
2781250560,191018.08454814315
2781250100,283096.57919626246
5419800220,224809.69668234544
7147600245,214609.19048862703
2926069083,770778.5717590959
6189200125,654336.676772263
9542830160,253889.13739380136
5152200020,213964.1403278733
9412900045,369819.7881524987
6600410480,137648.63349362774
6979970080,474933.11490029853
5636010280,240155.36497648509
1732801300,940865.8375133678
5561401530,408364.6261835738
9578500510,319106.45099463954
7304300906,302303.8701796345
1223089077,569930.1710582159
721049207,229420.7227133179
8691330310,706399.2485829677
1523069204,388883.72503035126
3188100105,626498.8009386167
6608500290,340878.44480113237
2891400410,286877.94589000667
7663700551,322028.26882103423
5413200140,222750.14810223866
425069139,539774.4221371271
6713700155,326518.44497624366
2767603505,416748.40303222544
7789000080,264419.5847253643
9211500620,199709.33709568504
3750604417,165118.27347200597
7922800320,479572.18728804745
1471620240,309481.9314123648
2222059052,321741.9611089956
9551200270,1110056.428263037
2767603160,489432.75846454286
9406710060,336408.9249365191
8929000250,296646.5949285413
5538300120,361028.9541056892
2223069120,356711.94496024976
1652500060,1425432.0169640644
8564500240,359453.2037307051
3629700120,535994.890040909
3943600070,346598.13958814944
4171200025,232313.31096702095
2425049063,3481640.538175635
9828701650,352090.8556183027
3581000340,304817.0939302306
8100900015,337068.44858541933
2125059161,1072105.5996681887
304000380,173688.65935780818
8146200070,1310411.4039102946
686530170,491517.73180749576
2917200645,404607.2276985784
9547200530,647243.4661051312
2122059199,320319.35477993044
1150000740,543241.2202108131
5706200060,302384.90437125467
9265410010,202728.12450516035
4083800555,421356.3588769111
6152900332,320076.5134905206
2520900301,178219.34530429987
9828200790,406624.4698353647
1657530180,244564.4410926366
7471900045,217491.2628936026
9828200460,354516.0051095231
1775900140,376665.4062027292
6139800430,370015.6869412297
7214400005,452770.5190994337
5332200026,429940.3770773412
9510970300,723485.7336113754
2540830020,389369.33342003287
3392100140,169487.5996230393
1326069191,315977.8763349946
2125059112,838695.1123397567
859000022,283709.3977760409
8854100350,639847.8049762221
121059007,179710.85295104474
7977201707,444911.9434306584
3859900060,2543714.5692782775
8815400735,719706.5552892407
705700530,293369.79365161527
6600780130,312924.3409181977
6378500105,363156.5459350223
8143000310,433390.7463724289
2877102330,586380.7751869615
3526039074,609921.5411622146
2115510300,213250.8812334242
3024059014,1990257.8219500605
2141330360,547504.68195037
546000400,424135.95889883436
2071500011,365566.91246763343
7972000240,191877.3234437505
7016200460,410303.7868978651
6204200180,403768.32142441964
1552100135,1123997.8186947517
88000173,336553.4174320593
2581900235,756729.5155544472
9211500560,204134.9909698759
621069218,372475.2800275597
1321970240,248792.95137340573
798000630,297098.2916242209
421000285,236352.97572586226
2824600180,673120.7155813742
3832051140,261808.46715026995
1237500105,547055.979173155
8802400906,234972.8906569339
3166900270,351027.4977637355
3682000060,315360.99607468816
5469700020,265906.0631780443
1245001820,534195.3574317268
9547205660,550596.9442656453
